timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2019-06-07,54731.04196000,56926.80000000,54379.07972000,56087.16484000,7787.57000000,8100.00000000,7737.49000000,7980.53000000,33942.22565800,33942.22565800
2019-06-06,54664.34624000,55297.21764000,52320.50824000,54724.92760000,7778.08000000,7868.13000000,7444.58000000,7786.70000000,36624.11874700,36624.11874700
2019-06-05,54024.51712000,55498.00760000,53221.49784000,54653.24200000,7687.04000000,7896.70000000,7572.78000000,7776.50000000,48679.65645500,48679.65645500
2019-06-04,57036.85848000,57036.85848000,52576.60856000,54024.44684000,8115.66000000,8115.66000000,7481.02000000,7687.03000000,74143.94894100,74143.94894100
2019-06-03,61326.32800000,61853.07660000,56791.86240000,57037.98296000,8726.00000000,8800.95000000,8080.80000000,8115.82000000,45692.96510400,45692.96510400
2019-06-02,60054.96280000,61950.27384000,59906.67200000,61326.18744000,8545.10000000,8814.78000000,8524.00000000,8725.98000000,27835.13326500,27835.13326500
2019-06-01,60124.54000000,60623.52800000,59332.90608000,60047.72396000,8555.00000000,8626.00000000,8442.36000000,8544.07000000,31868.23415700,31868.23415700
2019-05-31,58101.17880000,60398.63200000,56986.53800000,60124.54000000,8267.10000000,8594.00000000,8108.50000000,8555.00000000,44727.49162000,44727.49162000
2019-05-30,60767.60200000,63773.89928000,56259.14000000,58118.32712000,8646.50000000,9074.26000000,8005.00000000,8269.54000000,70379.99852100,70379.99852100
2019-05-29,61262.16236000,61495.00000000,59081.58480000,60761.83904000,8716.87000000,8750.00000000,8406.60000000,8645.68000000,33880.86592200,33880.86592200
2019-05-28,61512.71056000,61835.78772000,59812.70764000,61253.51792000,8752.52000000,8798.49000000,8510.63000000,8715.64000000,31470.55153400,31470.55153400
2019-05-27,60528.93112000,62607.67296000,60363.49200000,61539.41696000,8612.54000000,8908.32000000,8589.00000000,8756.32000000,51886.76879300,51886.76879300
2019-05-26,56385.64400000,61424.72000000,55053.27576000,60542.21404000,8023.00000000,8740.00000000,7833.42000000,8614.43000000,49652.14456700,49652.14456700
2019-05-25,55974.64656000,56869.17040000,55579.81352000,56402.58148000,7964.52000000,8091.80000000,7908.34000000,8025.41000000,28414.32881700,28414.32881700
2019-05-24,55169.44860000,57137.64000000,54579.44800000,55977.10636000,7849.95000000,8130.00000000,7766.00000000,7964.87000000,46664.78532500,46664.78532500
2019-05-23,53608.17840000,55809.20744000,52435.90800000,55180.41228000,7627.80000000,7940.98000000,7461.00000000,7851.51000000,49648.18470100,49648.18470100
2019-05-22,55552.68544000,56336.44800000,52464.02000000,53612.60604000,7904.48000000,8016.00000000,7465.00000000,7628.43000000,49136.99458900,49136.99458900
2019-05-21,55782.36048000,56521.42496000,54614.58800000,55555.42636000,7937.16000000,8042.32000000,7771.00000000,7904.87000000,52301.75224700,52301.75224700
2019-05-20,57263.72232000,57320.57884000,53082.48400000,55789.31820000,8147.94000000,8156.03000000,7553.00000000,7938.15000000,65859.20856400,65859.20856400
2019-05-19,51004.44496000,58157.33252000,50904.36624000,57267.51744000,7257.32000000,8275.09000000,7243.08000000,8148.48000000,65577.44205800,65577.44205800
2019-05-18,51692.90784000,52414.82400000,50296.65508000,51005.35860000,7355.28000000,7458.00000000,7156.61000000,7257.45000000,37054.94477900,37054.94477900
2019-05-17,55301.01276000,55696.90000000,48584.56400000,51692.76728000,7868.67000000,7925.00000000,6913.00000000,7355.26000000,88752.00815900,88752.00815900
2019-05-16,57412.29424000,58472.96000000,54150.74000000,55286.39452000,8169.08000000,8320.00000000,7705.00000000,7866.59000000,69630.51399600,69630.51399600
2019-05-15,55839.28728000,57973.97200000,55169.80000000,57417.84636000,7945.26000000,8249.00000000,7850.00000000,8169.87000000,37884.32721100,37884.32721100
2019-05-14,54787.61736000,58796.24800000,53409.70768000,55855.45168000,7795.62000000,8366.00000000,7599.56000000,7947.56000000,76583.72260300,76583.72260300
2019-05-13,48972.79072000,56926.80000000,48282.36000000,54753.10988000,6968.24000000,8100.00000000,6870.00000000,7790.71000000,85804.73533300,85804.73533300
2019-05-12,49731.81472000,52863.06984000,47439.00000000,48966.25468000,7076.24000000,7521.78000000,6750.00000000,6967.31000000,86948.97533900,86948.97533900
2019-05-11,44804.62448000,51613.56172000,44788.38980000,49731.67416000,6375.16000000,7343.99000000,6372.85000000,7076.22000000,74022.42439300,74022.42439300
2019-05-10,43643.52860000,45463.56976000,43376.81600000,44791.76324000,6209.95000000,6468.92000000,6172.00000000,6373.33000000,36623.61079000,36623.61079000
2019-05-09,42074.24648000,43746.13740000,42053.51388000,43638.11704000,5986.66000000,6224.55000000,5983.71000000,6209.18000000,27453.01143600,27453.01143600
2019-05-08,41088.07752000,42271.45216000,40567.02160000,42078.67412000,5846.34000000,6014.72000000,5772.20000000,5987.29000000,23074.05152000,23074.05152000
2019-05-07,40410.43776000,42367.66548000,40395.11672000,41088.07752000,5749.92000000,6028.41000000,5747.74000000,5846.34000000,39905.06442200,39905.06442200
2019-05-06,40573.90904000,40797.54000000,39491.31592000,40395.46812000,5773.18000000,5805.00000000,5619.14000000,5747.79000000,25256.59632500,25256.59632500
2019-05-05,40972.04524000,41042.81720000,40031.48800000,40591.05736000,5829.83000000,5839.90000000,5696.00000000,5775.62000000,23822.54377500,23822.54377500
2019-05-04,40555.91736000,41465.20000000,39268.59860000,40969.37460000,5770.62000000,5900.00000000,5587.45000000,5829.45000000,39682.40899100,39682.40899100
2019-05-03,38617.52468000,41071.63200000,38496.36196000,40570.46532000,5494.81000000,5844.00000000,5477.57000000,5772.69000000,46297.17284900,46297.17284900
2019-05-02,37833.12960000,38921.06400000,37740.36000000,38603.89036000,5383.20000000,5538.00000000,5370.00000000,5492.87000000,22795.78783500,22795.78783500
2019-05-01,37402.59432000,37965.25600000,37362.25360000,37833.12960000,5321.94000000,5402.00000000,5316.20000000,5383.20000000,17217.47321600,17217.47321600
2019-04-30,36813.64792000,37529.37944000,36490.43020000,37394.65268000,5238.14000000,5339.98000000,5192.15000000,5320.81000000,22238.06823000,22238.06823000
2019-04-29,37317.34468000,37473.29600000,36396.60640000,36813.64792000,5309.81000000,5332.00000000,5178.80000000,5238.14000000,19918.13507900,19918.13507900
2019-04-28,37218.10932000,37529.52000000,36963.62544000,37301.25056000,5295.69000000,5340.00000000,5259.48000000,5307.52000000,14371.43386900,14371.43386900
2019-04-27,37353.82000000,37547.09000000,36950.90476000,37218.10932000,5315.00000000,5342.50000000,5257.67000000,5295.69000000,15422.89693500,15422.89693500
2019-04-26,36689.46316000,38724.28000000,36275.86536000,37347.49480000,5220.47000000,5510.00000000,5161.62000000,5314.10000000,48912.29451300,48912.29451300
2019-04-25,38056.62000000,38596.65152000,35856.85600000,36685.45720000,5415.00000000,5491.84000000,5102.00000000,5219.90000000,49636.08994800,49636.08994800
2019-04-24,38590.11548000,39231.70160000,37482.78380000,38056.62000000,5490.91000000,5582.20000000,5333.35000000,5415.00000000,48224.15241300,48224.15241300
2019-04-23,37649.97992000,39356.80000000,37476.17748000,38606.98268000,5357.14000000,5600.00000000,5332.41000000,5493.31000000,41262.10391700,41262.10391700
2019-04-22,36949.07748000,37951.20000000,36604.28380000,37649.97992000,5257.41000000,5400.00000000,5208.35000000,5357.14000000,29563.85230900,29563.85230900
2019-04-21,37198.57148000,37349.25180000,36299.62000000,36940.15192000,5292.91000000,5314.35000000,5165.00000000,5256.14000000,25549.57093900,25549.57093900
2019-04-20,36958.00304000,37483.27576000,36757.14280000,37190.27844000,5258.68000000,5333.42000000,5230.10000000,5291.73000000,19168.90827400,19168.90827400
2019-04-19,36956.31632000,37388.96000000,36369.90000000,36958.00304000,5258.44000000,5320.00000000,5175.00000000,5258.68000000,24611.23632300,24611.23632300
2019-04-18,36562.53748000,37157.03600000,36537.16640000,36956.31632000,5202.41000000,5287.00000000,5198.80000000,5258.44000000,22619.23900100,22619.23900100
2019-04-17,36360.90416000,36759.25120000,36171.71040000,36565.41896000,5173.72000000,5230.40000000,5146.80000000,5202.82000000,23307.53613400,23307.53613400
2019-04-16,35315.34860000,36529.57616000,35167.69032000,36360.90416000,5024.95000000,5197.72000000,5003.94000000,5173.72000000,24242.22949300,24242.22949300
2019-04-15,36062.63584000,36316.34664000,34788.60000000,35315.34860000,5131.28000000,5167.38000000,4950.00000000,5024.95000000,29057.19158100,29057.19158100
2019-04-14,35473.47860000,36215.21372000,35140.00000000,36062.77640000,5047.45000000,5152.99000000,5000.00000000,5131.30000000,18281.60773900,18281.60773900
2019-04-13,35470.31600000,35835.77200000,35168.11200000,35457.80616000,5047.00000000,5099.00000000,5004.00000000,5045.22000000,17292.45680200,17292.45680200
2019-04-12,35262.07636000,35706.31624000,34164.65416000,35477.41428000,5017.37000000,5080.58000000,4861.22000000,5048.01000000,33276.67861400,33276.67861400
2019-04-11,37303.64008000,37478.00476000,34626.95600000,35262.07636000,5307.86000000,5332.67000000,4927.00000000,5017.37000000,54696.60068600,54696.60068600
2019-04-10,36194.20000000,38105.81600000,36088.78000000,37306.38100000,5150.00000000,5422.00000000,5135.00000000,5308.25000000,40073.62047100,40073.62047100
2019-04-09,36815.33464000,36815.47520000,35678.90704000,36194.20000000,5238.38000000,5238.40000000,5076.68000000,5150.00000000,34067.01231100,34067.01231100
2019-04-08,36336.65756000,37283.54000000,35414.09200000,36804.93320000,5170.27000000,5305.00000000,5039.00000000,5236.90000000,50178.43078200,50178.43078200
2019-04-07,35435.66796000,36784.55200000,35322.72800000,36336.65756000,5042.07000000,5234.00000000,5026.00000000,5170.27000000,37615.48680400,37615.48680400
2019-04-06,35174.85888000,36580.74000000,34638.13052000,35448.45892000,5004.96000000,5205.00000000,4928.59000000,5043.89000000,41770.84231300,41770.84231300
2019-04-05,34427.64192000,35338.33016000,34300.99736000,35174.78860000,4898.64000000,5028.22000000,4880.62000000,5004.95000000,39768.55280600,39768.55280600
2019-04-04,34666.24252000,35414.65424000,33572.75600000,34427.78248000,4932.59000000,5039.08000000,4777.00000000,4898.66000000,61054.25416800,61054.25416800
2019-04-03,34136.33132000,37072.77028000,33407.59800000,34666.31280000,4857.19000000,5275.01000000,4753.50000000,4932.60000000,109890.12574300,109890.12574300
2019-04-02,29127.82712000,34423.07372000,29099.71512000,34137.03412000,4144.54000000,4897.99000000,4140.54000000,4857.29000000,105383.63926300,105383.63926300
2019-04-01,28831.94832000,29227.34360000,28582.87600000,29127.96768000,4102.44000000,4158.70000000,4067.00000000,4144.56000000,25507.06764100,25507.06764100
2019-03-31,28863.92572000,28928.09136000,28692.30196000,28842.56060000,4106.99000000,4116.12000000,4082.57000000,4103.95000000,13525.08743300,13525.08743300
2019-03-30,28844.59872000,29095.92000000,28477.45600000,28863.78516000,4104.24000000,4140.00000000,4052.00000000,4106.97000000,19509.29260100,19509.29260100
2019-03-29,28310.33016000,28981.43388000,28280.88284000,28837.64100000,4028.22000000,4123.71000000,4024.03000000,4103.25000000,30084.21744400,30084.21744400
2019-03-28,28390.16824000,28391.01160000,28126.05600000,28307.44868000,4039.58000000,4039.70000000,4002.00000000,4027.81000000,20089.29387500,20089.29387500
2019-03-27,27751.95556000,28449.34400000,27663.26220000,28379.41540000,3948.77000000,4048.00000000,3936.15000000,4038.05000000,32364.55585200,32364.55585200
2019-03-26,27658.48316000,27823.71144000,27367.03200000,27750.40940000,3935.47000000,3958.98000000,3894.00000000,3948.55000000,29349.53762700,29349.53762700
2019-03-25,28051.20780000,28107.08040000,27329.85388000,27663.05136000,3991.35000000,3999.30000000,3888.71000000,3936.12000000,33192.89021700,33192.89021700
2019-03-24,28154.23828000,28154.30856000,27760.60000000,28057.04104000,4006.01000000,4006.02000000,3950.00000000,3992.18000000,17179.85064800,17179.85064800
2019-03-23,28026.89092000,28244.33724000,27957.45428000,28154.23828000,3987.89000000,4018.83000000,3978.01000000,4006.01000000,17302.60431800,17302.60431800
2019-03-22,27977.41380000,28168.22400000,27888.86100000,28020.14404000,3980.85000000,4008.00000000,3968.25000000,3986.93000000,20022.60631800,20022.60631800
2019-03-21,28414.48512000,28599.18096000,27268.71028000,27975.93792000,4043.04000000,4069.32000000,3880.01000000,3980.64000000,35997.68211900,35997.68211900
2019-03-20,28234.84944000,28463.40000000,27974.95400000,28414.48512000,4017.48000000,4050.00000000,3980.50000000,4043.04000000,23432.30025500,23432.30025500
2019-03-19,28026.46924000,28329.86800000,27901.16000000,28221.14484000,3987.83000000,4031.00000000,3970.00000000,4015.53000000,19893.74181500,19893.74181500
2019-03-18,27984.44180000,28372.03600000,27784.00324000,28026.32868000,3981.85000000,4037.00000000,3953.33000000,3987.81000000,22454.47801000,22454.47801000
2019-03-17,28154.02744000,28196.33600000,27760.67028000,27979.45192000,4005.98000000,4012.00000000,3950.01000000,3981.14000000,18814.25557700,18814.25557700
2019-03-16,27581.10488000,28512.45544000,27563.67544000,28154.02744000,3924.46000000,4056.98000000,3921.98000000,4005.98000000,28568.37612400,28568.37612400
2019-03-15,27248.39936000,27684.83816000,27213.82160000,27576.18528000,3877.12000000,3939.22000000,3872.20000000,3923.76000000,21740.06149800,21740.06149800
2019-03-14,27170.24800000,27549.76000000,26779.70204000,27248.39936000,3866.00000000,3920.00000000,3810.43000000,3877.12000000,27048.74853000,27048.74853000
2019-03-13,27287.54532000,27363.93968000,26987.52000000,27170.24800000,3882.69000000,3893.56000000,3840.00000000,3866.00000000,24461.00875700,24461.00875700
2019-03-12,27209.67508000,27445.74560000,26889.54968000,27287.82644000,3871.61000000,3905.20000000,3826.06000000,3882.73000000,26921.00862200,26921.00862200
2019-03-11,27521.57772000,27669.09544000,26917.24000000,27209.67508000,3915.99000000,3936.98000000,3830.00000000,3871.61000000,38066.88570500,38066.88570500
2019-03-10,27714.42604000,27714.42604000,27280.51732000,27527.41096000,3943.43000000,3943.43000000,3881.69000000,3916.82000000,23187.56141200,23187.56141200
2019-03-09,27162.37664000,27913.45900000,27091.18300000,27711.68512000,3864.88000000,3971.75000000,3854.75000000,3943.04000000,30979.74765300,30979.74765300
2019-03-08,27223.87164000,27634.09600000,26706.40000000,27162.44692000,3873.63000000,3932.00000000,3800.00000000,3864.89000000,34730.36659200,34730.36659200
2019-03-07,27141.01152000,27447.15120000,26990.33120000,27223.94192000,3861.84000000,3905.40000000,3840.40000000,3873.64000000,26455.25766100,26455.25766100
2019-03-06,27111.07224000,27458.39600000,26798.39652000,27141.01152000,3857.58000000,3907.00000000,3813.09000000,3861.84000000,24775.11883000,24775.11883000
2019-03-05,26116.75080000,27248.25880000,26028.54940000,27112.12644000,3716.10000000,3877.10000000,3703.55000000,3857.73000000,32962.53616200,32962.53616200
2019-03-04,26757.84496000,26917.24000000,25797.60932000,26111.12840000,3807.32000000,3830.00000000,3670.69000000,3715.30000000,34742.84166000,34742.84166000
2019-03-03,26846.74916000,26952.38000000,26575.11696000,26760.86700000,3819.97000000,3835.00000000,3781.32000000,3807.75000000,16718.16541000,16718.16541000
2019-03-02,26862.21076000,26996.72668000,26511.37300000,26846.46804000,3822.17000000,3841.31000000,3772.25000000,3819.93000000,19445.83835500,19445.83835500
2019-03-01,26806.61928000,27106.99600000,26797.83428000,26868.04400000,3814.26000000,3857.00000000,3813.01000000,3823.00000000,23174.57217000,23174.57217000
2019-02-28,26833.18512000,27324.86400000,26452.47836000,26802.61332000,3818.04000000,3888.00000000,3763.87000000,3813.69000000,32561.96104400,32561.96104400
2019-02-27,26771.83068000,26979.43780000,25843.15076000,26833.39596000,3809.31000000,3838.85000000,3677.17000000,3818.07000000,31500.99546600,31500.99546600
2019-02-26,26906.27632000,26998.13228000,26544.75600000,26771.26844000,3828.44000000,3841.51000000,3777.00000000,3809.23000000,28838.74803600,28838.74803600
2019-02-25,26309.73968000,27217.05448000,26284.72000000,26902.62176000,3743.56000000,3872.66000000,3740.00000000,3827.92000000,38102.96624500,38102.96624500
2019-02-24,28941.30400000,29503.54400000,26092.57448000,26309.73968000,4118.00000000,4198.00000000,3712.66000000,3743.56000000,62224.18689000,62224.18689000
2019-02-23,27844.93600000,29250.67656000,27642.17820000,28939.61728000,3962.00000000,4162.02000000,3933.15000000,4117.76000000,33657.94288300,33657.94288300
2019-02-22,27671.41468000,28027.66400000,27596.49620000,27844.93600000,3937.31000000,3988.00000000,3926.65000000,3962.00000000,23943.16375000,23943.16375000
2019-02-21,27899.33272000,28227.82144000,27416.43884000,27671.41468000,3969.74000000,4016.48000000,3901.03000000,3937.31000000,31103.88472800,31103.88472800
2019-02-20,27460.85580000,28020.49544000,27202.99848000,27899.33272000,3907.35000000,3986.98000000,3870.66000000,3969.74000000,36205.14085000,36205.14085000
2019-02-19,27390.57580000,28073.48656000,27099.96800000,27463.94812000,3897.35000000,3994.52000000,3856.00000000,3907.79000000,50207.17266700,50207.17266700
2019-02-18,25776.03336000,27584.90000000,25687.34000000,27399.36080000,3667.62000000,3925.00000000,3655.00000000,3898.60000000,64042.73049200,64042.73049200
2019-02-17,25421.82216000,26004.37308000,25331.72320000,25775.75224000,3617.22000000,3700.11000000,3604.40000000,3667.58000000,25690.22777900,25690.22777900
2019-02-16,25318.29972000,25639.54960000,25286.11148000,25430.18548000,3602.49000000,3648.20000000,3597.91000000,3618.41000000,19565.99275100,19565.99275100
2019-02-15,25234.52596000,25674.90044000,25114.20660000,25318.15916000,3590.57000000,3653.23000000,3573.45000000,3602.47000000,20777.87289900,20777.87289900
2019-02-14,25359.41352000,25486.33920000,25076.67708000,25234.45568000,3608.34000000,3626.40000000,3568.11000000,3590.56000000,21753.50126100,21753.50126100
2019-02-13,25522.25228000,25792.76000000,25242.81900000,25366.86320000,3631.51000000,3670.00000000,3591.75000000,3609.40000000,25773.99764800,25773.99764800
2019-02-12,25519.01940000,25775.89280000,25176.68552000,25521.90088000,3631.05000000,3667.60000000,3582.34000000,3631.46000000,29479.59823000,29479.59823000
2019-02-11,25861.28300000,25897.47720000,25409.94484000,25519.01940000,3679.75000000,3684.90000000,3615.53000000,3631.05000000,24954.61457100,24954.61457100
2019-02-10,25758.88504000,25898.10972000,25369.39328000,25863.46168000,3665.18000000,3684.99000000,3609.76000000,3680.06000000,23250.60263400,23250.60263400
2019-02-09,25724.37756000,25863.18056000,25477.41364000,25758.88504000,3660.27000000,3680.02000000,3625.13000000,3665.18000000,24759.83371900,24759.83371900
2019-02-08,23883.95520000,26239.60024000,23706.14680000,25715.73312000,3398.40000000,3733.58000000,3373.10000000,3659.04000000,47968.05801300,47968.05801300
2019-02-07,23944.39600000,24081.09060000,23824.92000000,23883.95520000,3407.00000000,3426.45000000,3390.00000000,3398.40000000,18665.53863800,18665.53863800
2019-02-06,24398.19396000,24476.55616000,23754.64000000,23932.94036000,3471.57000000,3482.72000000,3380.00000000,3405.37000000,35310.24484600,35310.24484600
2019-02-05,24339.51016000,24450.20116000,24235.56604000,24398.33452000,3463.22000000,3478.97000000,3448.43000000,3471.59000000,25264.41503000,25264.41503000
2019-02-04,24303.59708000,24491.73664000,24129.30268000,24339.51016000,3458.11000000,3484.88000000,3433.31000000,3463.22000000,23131.98110800,23131.98110800
2019-02-03,24626.53368000,24675.94052000,24077.92800000,24303.59708000,3504.06000000,3511.09000000,3426.00000000,3458.11000000,19867.33639000,19867.33639000
2019-02-02,24332.34160000,24783.53920000,24178.35812000,24631.52356000,3462.20000000,3526.40000000,3440.29000000,3504.77000000,17920.80200000,17920.80200000
2019-02-01,24134.85480000,24513.66400000,23903.63360000,24331.42796000,3434.10000000,3488.00000000,3401.20000000,3462.07000000,25260.47615900,25260.47615900
2019-01-31,24299.31000000,24522.09760000,24027.32640000,24134.85480000,3457.50000000,3489.20000000,3418.80000000,3434.10000000,29607.19025300,29607.19025300
2019-01-30,23965.76112000,24443.38400000,23804.53880000,24304.08904000,3410.04000000,3478.00000000,3387.10000000,3458.18000000,23968.26024300,23968.26024300
2019-01-29,24134.15200000,24200.56660000,23543.23776000,23972.78912000,3434.00000000,3443.45000000,3349.92000000,3411.04000000,29544.92897700,29544.92897700
2019-01-28,24949.75140000,25003.86700000,23756.53756000,24135.20620000,3550.05000000,3557.75000000,3380.27000000,3434.15000000,40405.11140100,40405.11140100
2019-01-27,25059.17736000,25153.21200000,24499.60800000,24955.30352000,3565.62000000,3579.00000000,3486.00000000,3550.84000000,22735.59816200,22735.59816200
2019-01-26,25066.69732000,25743.14232000,24914.26000000,25056.57700000,3566.69000000,3662.94000000,3545.00000000,3565.25000000,19476.53234400,19476.53234400
2019-01-25,25083.42396000,25210.49020000,24756.20028000,25056.85812000,3569.07000000,3587.15000000,3522.51000000,3565.29000000,17608.34667100,17608.34667100
2019-01-24,24970.27316000,25223.49200000,24803.35816000,25087.28936000,3552.97000000,3589.00000000,3529.22000000,3569.62000000,20826.25118000,20826.25118000
2019-01-23,25092.84148000,25356.88344000,24699.90600000,24969.21896000,3570.41000000,3607.98000000,3514.50000000,3552.82000000,24938.84269800,24938.84269800
2019-01-22,24786.91264000,25360.53800000,24140.12580000,25096.49604000,3526.88000000,3608.50000000,3434.85000000,3570.93000000,29336.44296700,29336.44296700
2019-01-21,24873.91928000,25016.23628000,24425.81400000,24787.05320000,3539.26000000,3559.51000000,3475.50000000,3526.90000000,19644.43683900,19644.43683900
2019-01-20,25762.89100000,25959.53444000,24422.30000000,24874.05984000,3665.75000000,3693.73000000,3475.00000000,3539.28000000,27901.93859800,27901.93859800
2019-01-19,25264.74636000,26144.16000000,25260.24844000,25759.72840000,3594.87000000,3720.00000000,3594.23000000,3665.30000000,22171.57812300,22171.57812300
2019-01-18,25394.41296000,25441.36000000,25060.09100000,25264.74636000,3613.32000000,3620.00000000,3565.75000000,3594.87000000,22713.44675500,22713.44675500
2019-01-17,25243.45152000,25544.67160000,24811.58092000,25414.72388000,3591.84000000,3634.70000000,3530.39000000,3616.21000000,29755.44083800,29755.44083800
2019-01-16,24970.90568000,25617.06000000,24903.78828000,25243.45152000,3553.06000000,3645.00000000,3543.51000000,3591.84000000,27480.17997700,27480.17997700
2019-01-15,25484.09024000,25641.09576000,24714.80536000,24970.90568000,3626.08000000,3648.42000000,3516.62000000,3553.06000000,34137.99745900,34137.99745900
2019-01-14,24440.29168000,25805.90236000,24366.21656000,25484.16052000,3477.56000000,3671.87000000,3467.02000000,3626.09000000,35235.21121500,35235.21121500
2019-01-13,25189.05480000,25378.81080000,24185.45640000,24435.02068000,3584.10000000,3611.10000000,3441.30000000,3476.81000000,26385.75745400,26385.75745400
2019-01-12,25310.00668000,25428.63932000,24808.84000000,25182.23764000,3601.31000000,3618.19000000,3530.00000000,3583.13000000,21999.92835400,21999.92835400
2019-01-11,25201.56464000,25708.42400000,24352.02000000,25310.00668000,3585.88000000,3658.00000000,3465.00000000,3601.31000000,38338.65473300,38338.65473300
2019-01-10,27873.46968000,28083.95828000,24879.12000000,25201.56464000,3966.06000000,3996.01000000,3540.00000000,3585.88000000,59402.22851000,59402.22851000
2019-01-09,27798.90260000,28159.86068000,27620.32112000,27877.61620000,3955.45000000,4006.81000000,3930.04000000,3966.65000000,28989.43951100,28989.43951100
2019-01-08,27948.66928000,28602.55440000,27430.28400000,27796.65364000,3976.76000000,4069.80000000,3903.00000000,3955.13000000,38901.42312200,38901.42312200
2019-01-07,28024.99336000,28237.80120000,27560.51284000,27939.46260000,3987.62000000,4017.90000000,3921.53000000,3975.45000000,31869.84626400,31869.84626400
2019-01-06,26503.43136000,28306.74588000,26284.72000000,28024.85280000,3771.12000000,4027.71000000,3740.00000000,3987.60000000,36553.80670900,36553.80670900
2019-01-05,26636.75252000,26994.47772000,26362.02800000,26502.30688000,3790.09000000,3840.99000000,3751.00000000,3770.96000000,30490.66775100,30490.66775100
2019-01-04,26475.88160000,26872.54192000,26028.68996000,26650.24628000,3767.20000000,3823.64000000,3703.57000000,3792.01000000,29519.55467100,29519.55467100
2019-01-03,27111.00196000,27147.33672000,26214.44000000,26472.92984000,3857.57000000,3862.74000000,3730.00000000,3766.78000000,29406.94835900,29406.94835900
2019-01-02,26681.45060000,27283.67992000,26358.16260000,27117.95968000,3796.45000000,3882.14000000,3750.45000000,3858.56000000,35156.46336900,35156.46336900
2019-01-01,26012.24444000,26777.80448000,25595.97600000,26686.29992000,3701.23000000,3810.16000000,3642.00000000,3797.14000000,23741.68703300,23741.68703300
2018-12-31,26728.32736000,26776.68000000,25513.95924000,26023.98120000,3803.12000000,3810.00000000,3630.33000000,3702.90000000,29991.77835000,29991.77835000
2018-12-30,25980.47788000,27433.79800000,25707.72120000,26719.82348000,3696.71000000,3903.50000000,3657.90000000,3801.91000000,33222.36926200,33222.36926200
2018-12-29,26980.49200000,27352.97600000,25792.76000000,25970.70896000,3839.00000000,3892.00000000,3670.00000000,3695.32000000,38874.37390300,38874.37390300
2018-12-28,25075.13092000,27319.59300000,24879.40112000,26982.31928000,3567.89000000,3887.25000000,3540.04000000,3839.26000000,45964.30498700,45964.30498700
2018-12-27,26549.95672000,26804.65144000,24843.98000000,25075.27148000,3777.74000000,3813.98000000,3535.00000000,3567.91000000,44097.39291200,44097.39291200
2018-12-26,26323.79568000,26967.49020000,25699.56872000,26549.95672000,3745.56000000,3837.15000000,3656.74000000,3777.74000000,42629.37581700,42629.37581700
2018-12-25,28183.05308000,28252.56000000,25626.96948000,26325.41212000,4010.11000000,4020.00000000,3646.41000000,3745.79000000,62725.62943200,62725.62943200
2018-12-24,27618.00188000,29503.54400000,27583.70524000,28168.29428000,3929.71000000,4198.00000000,3924.83000000,4008.01000000,64647.80912900,64647.80912900
2018-12-23,27752.93948000,28263.31284000,27198.36000000,27618.00188000,3948.91000000,4021.53000000,3870.00000000,3929.71000000,40117.53152900,40117.53152900
2018-12-22,26989.27700000,27964.41200000,26600.98000000,27752.93948000,3840.25000000,3979.00000000,3785.00000000,3948.91000000,42822.35087200,42822.35087200
2018-12-21,28476.47208000,29095.84972000,26453.39200000,26978.10248000,4051.86000000,4139.99000000,3764.00000000,3838.66000000,82343.85011200,82343.85011200
2018-12-20,25722.55028000,28955.36000000,25546.78000000,28460.72936000,3660.01000000,4120.00000000,3635.00000000,4049.62000000,101543.83598600,101543.83598600
2018-12-19,25673.28400000,27498.66644000,25459.28140000,25738.08216000,3653.00000000,3912.73000000,3622.55000000,3662.22000000,94137.34101400,94137.34101400
2018-12-18,24661.46284000,25853.13052000,24067.17516000,25673.14344000,3509.03000000,3678.59000000,3424.47000000,3652.98000000,61369.61525700,61369.61525700
2018-12-17,22694.95816000,25195.38000000,22602.04800000,24661.81424000,3229.22000000,3585.00000000,3216.00000000,3509.08000000,66761.75169700,66761.75169700
2018-12-16,22571.89788000,23150.23200000,22391.20800000,22691.09276000,3211.71000000,3294.00000000,3186.00000000,3228.67000000,24628.80853800,24628.80853800
2018-12-15,22666.63532000,23027.24200000,22182.19528000,22571.96816000,3225.19000000,3276.50000000,3156.26000000,3211.72000000,29796.04143600,29796.04143600
2018-12-14,23206.87768000,23441.12092000,22327.95600000,22659.46676000,3302.06000000,3335.39000000,3177.00000000,3224.17000000,44492.98380700,44492.98380700
2018-12-13,24221.15864000,24316.88000000,22879.65400000,23206.87768000,3446.38000000,3460.00000000,3255.50000000,3302.06000000,40040.91701300,40040.91701300
2018-12-12,23749.22844000,24541.77600000,23543.80000000,24211.46000000,3379.23000000,3492.00000000,3350.00000000,3445.00000000,33922.93128600,33922.93128600
2018-12-11,24134.22228000,24457.44000000,23363.32096000,23757.38092000,3434.01000000,3480.00000000,3324.32000000,3380.39000000,35920.86415400,35920.86415400
2018-12-10,24938.78772000,25371.08000000,23685.13308000,24126.28064000,3548.49000000,3610.00000000,3370.11000000,3432.88000000,40989.24455300,40989.24455300
2018-12-09,23975.03808000,25708.42400000,23853.31312000,24916.86036000,3411.36000000,3658.00000000,3394.04000000,3545.37000000,45956.89329600,45956.89329600
